,amplitude,label,time [s]
8663,13.61,8.0,1594226361.876468
8664,14.26,8.0,1594226361.886244
8665,50.8,8.0,1594226361.8960204
8666,25.27,8.0,1594226361.9057965
8667,-3.09,8.0,1594226361.9155724
8668,-29.7,8.0,1594226361.9253485
8669,-18.42,8.0,1594226361.9351244
8670,-24.99,8.0,1594226361.9449008
8671,18.57,8.0,1594226361.9546769
8672,40.22,8.0,1594226361.964453
8673,25.59,8.0,1594226361.9742286
8674,-20.0,8.0,1594226361.9840052
8675,-33.49,8.0,1594226361.9937813
8676,-32.88,8.0,1594226362.0035574
8677,-13.3,8.0,1594226362.0133336
8678,36.91,8.0,1594226362.0231097
8679,39.24,8.0,1594226362.0328858
8680,0.33,8.0,1594226362.042662
8681,-13.49,8.0,1594226362.052438
8682,-32.44,8.0,1594226362.0622141
8683,-33.35,8.0,1594226362.0719905
8684,-6.03,8.0,1594226362.0817664
8685,17.23,8.0,1594226362.0915425
8686,42.34,8.0,1594226362.1013186
8687,0.64,8.0,1594226362.1110947
8688,-7.85,8.0,1594226362.1208706
8689,-25.1,8.0,1594226362.1306472
8690,7.7,8.0,1594226362.140423
8691,4.49,8.0,1594226362.1501992
8692,29.8,8.0,1594226362.1599753
8693,9.78,8.0,1594226362.1697516
8694,-4.45,8.0,1594226362.1795275
8695,-20.41,8.0,1594226362.1893034
8696,-25.83,8.0,1594226362.1990798
8697,-9.4,8.0,1594226362.208856
8698,12.25,8.0,1594226362.218632
8699,28.46,8.0,1594226362.228408
8700,28.23,8.0,1594226362.2381842
8701,8.91,8.0,1594226362.2479606
8702,-31.39,8.0,1594226362.2577364
8703,-38.84,8.0,1594226362.2675126
8704,-24.73,8.0,1594226362.2772887
8705,-14.73,8.0,1594226362.2870648
8706,-0.32,8.0,1594226362.296841
8707,25.71,8.0,1594226362.306617
8708,-2.85,8.0,1594226362.3163931
8709,-7.84,8.0,1594226362.3261693
8710,-15.9,8.0,1594226362.3359456
8711,-6.2,8.0,1594226362.3457215
8712,-2.74,8.0,1594226362.3554974
8713,39.21,8.0,1594226362.3652735
8714,19.41,8.0,1594226362.3750498
8715,2.15,8.0,1594226362.384826
8716,-19.15,8.0,1594226362.394602
8717,-7.43,8.0,1594226362.4043784
8718,-6.85,8.0,1594226362.4141545
8719,16.15,8.0,1594226362.4239304
8720,31.12,8.0,1594226362.4337065
8721,21.07,8.0,1594226362.4434824
8722,10.38,8.0,1594226362.4532588
8723,20.55,8.0,1594226362.4630349
8724,-19.35,8.0,1594226362.472811
8725,-25.72,8.0,1594226362.4825866
8726,-15.66,8.0,1594226362.4923632
8727,-12.55,8.0,1594226362.5021393
8728,6.91,8.0,1594226362.5119154
8729,2.81,8.0,1594226362.5216913
8730,-12.19,8.0,1594226362.5314677
8731,-24.74,8.0,1594226362.5412438
8732,-13.65,8.0,1594226362.55102
8733,-5.53,8.0,1594226362.560796
8734,22.61,8.0,1594226362.5705721
8735,20.02,8.0,1594226362.5803485
8736,17.42,8.0,1594226362.5901244
8737,-8.73,8.0,1594226362.5999005
8738,-0.25,8.0,1594226362.6096766
8739,-9.7,8.0,1594226362.6194527
8740,2.06,8.0,1594226362.6292286
8741,2.0,8.0,1594226362.6390052
8742,8.41,8.0,1594226362.648781
8743,11.0,8.0,1594226362.6585572
8744,-10.3,8.0,1594226362.6683333
8745,-23.51,8.0,1594226362.6781096
8746,-17.88,8.0,1594226362.6878855
8747,-16.42,8.0,1594226362.6976616
8748,13.98,8.0,1594226362.7074378
8749,20.13,8.0,1594226362.717214
8750,19.89,8.0,1594226362.72699
8751,-8.54,8.0,1594226362.736766
8752,-14.0,8.0,1594226362.7465422
8753,-4.62,8.0,1594226362.7563186
8754,-11.18,8.0,1594226362.7660944
8755,13.6,8.0,1594226362.7758706
8756,7.54,8.0,1594226362.7856467
8757,15.24,8.0,1594226362.7954226
8758,-7.51,8.0,1594226362.805199
8759,0.12,8.0,1594226362.814975
8760,-0.62,8.0,1594226362.8247511
8761,13.16,8.0,1594226362.8345273
8762,18.67,8.0,1594226362.8443036
8763,26.95,8.0,1594226362.8540795
8764,11.33,8.0,1594226362.8638554
8765,5.86,8.0,1594226362.8736315
8766,-14.28,8.0,1594226362.8834078
8767,16.94,8.0,1594226362.893184
8768,-3.79,8.0,1594226362.90296
8769,-10.08,8.0,1594226362.9127364
8770,-8.51,8.0,1594226362.9225125
8771,-4.03,8.0,1594226362.9322884
8772,4.15,8.0,1594226362.9420645
8773,-16.23,8.0,1594226362.9518404
8774,-12.92,8.0,1594226362.9616168
8775,-21.14,8.0,1594226362.9713929
8776,1.24,8.0,1594226362.981169
8777,-5.08,8.0,1594226362.9909446
8778,6.68,8.0,1594226363.0007212
8779,9.4,8.0,1594226363.0104973
8780,6.95,8.0,1594226363.0202734
8781,-16.75,8.0,1594226363.0300493
8782,7.15,8.0,1594226363.0398257
8783,6.14,8.0,1594226363.0496018
8784,14.37,8.0,1594226363.059378
8785,4.36,8.0,1594226363.069154
8786,3.22,8.0,1594226363.0789301
8787,-15.71,8.0,1594226363.0887065
8788,-17.34,8.0,1594226363.0984824
8789,-7.78,8.0,1594226363.1082585
8790,2.66,8.0,1594226363.1180346
8791,-4.69,8.0,1594226363.1278107
8792,5.7,8.0,1594226363.1375868
8793,-5.03,8.0,1594226363.1473632
8794,-10.75,8.0,1594226363.157139
8795,-6.68,8.0,1594226363.1669152
8796,-9.78,8.0,1594226363.1766913
8797,-0.98,8.0,1594226363.1864676
8798,8.55,8.0,1594226363.1962435
8799,7.93,8.0,1594226363.2060196
8800,-0.89,8.0,1594226363.2157958
8801,2.38,8.0,1594226363.225572
8802,-40.3,8.0,1594226363.235348
8803,-41.19,8.0,1594226363.245124
8804,-30.38,8.0,1594226363.2549002
8805,18.43,8.0,1594226363.2646766
8806,-0.57,8.0,1594226363.2744524
8807,5.39,8.0,1594226363.2842286
8808,-3.2,8.0,1594226363.2940047
8809,-10.39,8.0,1594226363.3037806
8810,14.48,8.0,1594226363.3135571
8811,34.67,8.0,1594226363.323333
8812,-13.15,8.0,1594226363.3331091
8813,-10.3,8.0,1594226363.3428853
8814,8.21,8.0,1594226363.3526616
8815,11.11,8.0,1594226363.3624375
8816,-8.2,8.0,1594226363.3722134
8817,1.82,8.0,1594226363.3819895
8818,-12.71,8.0,1594226363.3917658
8819,-3.96,8.0,1594226363.401542
8820,1.42,8.0,1594226363.411318
8821,1.76,8.0,1594226363.4210944
8822,19.25,8.0,1594226363.4308705
8823,7.32,8.0,1594226363.4406464
8824,4.17,8.0,1594226363.4504225
8825,-28.5,8.0,1594226363.4601984
8826,7.65,8.0,1594226363.4699748
8827,20.45,8.0,1594226363.4797509
8828,37.6,8.0,1594226363.489527
8829,23.36,8.0,1594226363.4993026
8830,13.42,8.0,1594226363.5090792
8831,-6.1,8.0,1594226363.5188553
8832,-15.07,8.0,1594226363.5286314
8833,-49.95,8.0,1594226363.5384073
8834,-9.93,8.0,1594226363.5481837
8835,-33.29,8.0,1594226363.5579598
8836,-29.58,8.0,1594226363.567736
8837,5.18,8.0,1594226363.577512
8838,8.94,8.0,1594226363.5872881
8839,4.62,8.0,1594226363.5970645
8840,43.93,8.0,1594226363.6068404
8841,30.59,8.0,1594226363.6166165
8842,10.27,8.0,1594226363.6263926
8843,7.86,8.0,1594226363.6361687
8844,-30.52,8.0,1594226363.6459448
8845,-42.92,8.0,1594226363.6557212
8846,-7.32,8.0,1594226363.665497
8847,0.73,8.0,1594226363.6752732
8848,-41.93,8.0,1594226363.6850493
8849,17.54,8.0,1594226363.6948256
8850,31.84,8.0,1594226363.7046015
8851,23.77,8.0,1594226363.7143776
8852,4.46,8.0,1594226363.7241538
8853,0.94,8.0,1594226363.73393
8854,-13.82,8.0,1594226363.743706
8855,5.38,8.0,1594226363.753482
8856,-1.49,8.0,1594226363.7632582
8857,-4.67,8.0,1594226363.7730346
8858,-18.83,8.0,1594226363.7828104
8859,-41.74,8.0,1594226363.7925866
8860,-41.96,8.0,1594226363.8023627
8861,8.76,8.0,1594226363.8121386
8862,32.8,8.0,1594226363.8219151
8863,12.4,8.0,1594226363.831691
8864,6.19,8.0,1594226363.8414671
8865,32.52,8.0,1594226363.8512433
8866,26.26,8.0,1594226363.8610196
8867,-16.85,8.0,1594226363.8707955
8868,-9.4,8.0,1594226363.8805714
8869,19.51,8.0,1594226363.8903475
8870,44.9,8.0,1594226363.9001238
8871,16.23,8.0,1594226363.9099
8872,-3.02,8.0,1594226363.919676
8873,-2.28,8.0,1594226363.9294527
8874,5.2,8.0,1594226363.9392285
8875,1.23,8.0,1594226363.9490044
8876,22.36,8.0,1594226363.9587805
8877,-0.92,8.0,1594226363.9685564
8878,-19.61,8.0,1594226363.9783328
8879,-17.92,8.0,1594226363.9881089
8880,-26.58,8.0,1594226363.997885
8881,-18.11,8.0,1594226364.0076606
8882,-16.21,8.0,1594226364.0174372
8883,-3.12,8.0,1594226364.0272133
8884,6.87,8.0,1594226364.0369895
8885,-3.42,8.0,1594226364.0467653
8886,26.37,8.0,1594226364.0565414
8887,24.3,8.0,1594226364.0663178
8888,16.28,8.0,1594226364.076094
8889,-6.78,8.0,1594226364.08587
8890,-13.21,8.0,1594226364.0956461
8891,-8.76,8.0,1594226364.1054225
8892,-15.02,8.0,1594226364.1151984
8893,4.87,8.0,1594226364.1249745
8894,-8.17,8.0,1594226364.1347506
8895,-0.33,8.0,1594226364.1445267
8896,-5.85,8.0,1594226364.1543028
8897,44.88,8.0,1594226364.164079
8898,11.88,8.0,1594226364.173855
8899,-39.74,8.0,1594226364.1836312
8900,-36.64,8.0,1594226364.1934073
8901,5.59,8.0,1594226364.2031837
8902,-1.89,8.0,1594226364.2129595
8903,-5.29,8.0,1594226364.2227356
8904,-13.85,8.0,1594226364.2325118
8905,-14.84,8.0,1594226364.242288
8906,-3.26,8.0,1594226364.252064
8907,-28.97,8.0,1594226364.26184
8908,-36.98,8.0,1594226364.2716162
8909,2.59,8.0,1594226364.2813926
8910,30.17,8.0,1594226364.2911685
8911,32.9,8.0,1594226364.3009446
8912,43.73,8.0,1594226364.3107207
8913,8.18,8.0,1594226364.3204968
8914,-6.89,8.0,1594226364.3302732
8915,-5.6,8.0,1594226364.340049
8916,20.8,8.0,1594226364.3498251
8917,38.6,8.0,1594226364.3596013
8918,35.58,8.0,1594226364.3693776
8919,49.63,8.0,1594226364.3791535
8920,19.34,8.0,1594226364.3889296
8921,-26.47,8.0,1594226364.3987055
8922,-64.6,8.0,1594226364.4084818
8923,-68.01,8.0,1594226364.418258
8924,-68.53,8.0,1594226364.428034
8925,-22.97,8.0,1594226364.4378102
8926,16.5,8.0,1594226364.4475865
8927,-5.6,8.0,1594226364.4573624
8928,14.76,8.0,1594226364.4671385
8929,18.65,8.0,1594226364.4769144
8930,19.46,8.0,1594226364.4866908
8931,10.54,8.0,1594226364.4964669
8932,-6.71,8.0,1594226364.506243
8933,-0.5,8.0,1594226364.5160189
8934,-2.84,8.0,1594226364.5257952
8935,8.5,8.0,1594226364.5355713
8936,-5.12,8.0,1594226364.5453475
8937,11.54,8.0,1594226364.5551233
8938,28.14,8.0,1594226364.5648994
8939,-3.95,8.0,1594226364.5746758
8940,-0.29,8.0,1594226364.584452
8941,1.17,8.0,1594226364.594228
8942,5.64,8.0,1594226364.604004
8943,-17.02,8.0,1594226364.6137805
8944,-23.41,8.0,1594226364.6235564
8945,1.65,8.0,1594226364.6333325
8946,28.43,8.0,1594226364.6431086
8947,15.82,8.0,1594226364.6528847
8948,-5.72,8.0,1594226364.6626608
8949,-31.48,8.0,1594226364.672437
8950,-9.63,8.0,1594226364.682213
8951,35.75,8.0,1594226364.6919892
8952,-22.54,8.0,1594226364.7017653
8953,-28.3,8.0,1594226364.7115414
8954,-17.12,8.0,1594226364.7213175
8955,1.27,8.0,1594226364.7310936
8956,-11.82,8.0,1594226364.7408698
8957,-5.48,8.0,1594226364.750646
8958,19.53,8.0,1594226364.760422
8959,-4.24,8.0,1594226364.770198
8960,24.07,8.0,1594226364.7799742
8961,-10.72,8.0,1594226364.7897506
8962,4.46,8.0,1594226364.7995265
8963,-32.88,8.0,1594226364.8093026
8964,-4.9,8.0,1594226364.8190787
8965,18.13,8.0,1594226364.8288548
8966,14.83,8.0,1594226364.8386312
8967,15.25,8.0,1594226364.848407
8968,0.15,8.0,1594226364.8581831
8969,-5.06,8.0,1594226364.8679593
8970,-0.66,8.0,1594226364.8777356
8971,7.13,8.0,1594226364.8875115
8972,28.97,8.0,1594226364.8972876
8973,26.93,8.0,1594226364.9070635
8974,-14.74,8.0,1594226364.9168398
8975,-25.01,8.0,1594226364.926616
8976,5.53,8.0,1594226364.936392
8977,-33.44,8.0,1594226364.9461682
8978,-25.11,8.0,1594226364.9559445
8979,13.85,8.0,1594226364.9657204
8980,1.22,8.0,1594226364.9754965
8981,-29.45,8.0,1594226364.9852724
8982,-3.83,8.0,1594226364.9950488
8983,17.37,8.0,1594226365.0048249
8984,8.62,8.0,1594226365.014601
8985,-3.32,8.0,1594226365.0243769
8986,4.79,8.0,1594226365.0341532
8987,13.03,8.0,1594226365.0439293
8988,9.21,8.0,1594226365.0537055
8989,-7.09,8.0,1594226365.0634813
8990,-6.79,8.0,1594226365.0732574
8991,-3.61,8.0,1594226365.0830338
8992,-16.26,8.0,1594226365.09281
8993,-13.3,8.0,1594226365.102586
8994,-3.32,8.0,1594226365.112362
8995,9.37,8.0,1594226365.1221385
8996,-5.01,8.0,1594226365.1319144
8997,6.26,8.0,1594226365.1416905
8998,-0.38,8.0,1594226365.1514664
8999,10.73,8.0,1594226365.1612427
9000,-8.83,8.0,1594226365.1710188
9001,-8.65,8.0,1594226365.180795
9002,6.15,8.0,1594226365.190571
9003,9.75,8.0,1594226365.2003472
9004,0.9,8.0,1594226365.2101233
9005,4.21,8.0,1594226365.2198994
9006,-2.28,8.0,1594226365.2296755
9007,1.96,8.0,1594226365.2394516
9008,-11.94,8.0,1594226365.2492278
9009,-12.57,8.0,1594226365.2590039
9010,-13.63,8.0,1594226365.26878
9011,-12.78,8.0,1594226365.278556
9012,-5.12,8.0,1594226365.2883322
9013,-5.37,8.0,1594226365.2981086
9014,1.96,8.0,1594226365.3078845
9015,10.4,8.0,1594226365.3176606
9016,21.62,8.0,1594226365.3274367
9017,-7.93,8.0,1594226365.3372128
9018,-9.37,8.0,1594226365.3469892
9019,-15.51,8.0,1594226365.356765
9020,-2.97,8.0,1594226365.3665411
9021,16.13,8.0,1594226365.3763173
9022,43.72,8.0,1594226365.3860936
9023,30.63,8.0,1594226365.3958695
9024,5.07,8.0,1594226365.4056456
9025,-1.34,8.0,1594226365.4154215
9026,15.39,8.0,1594226365.4251974
9027,7.78,8.0,1594226365.434974
9028,-12.09,8.0,1594226365.44475
9029,-33.24,8.0,1594226365.4545262
9030,-9.34,8.0,1594226365.4643025
9031,-23.7,8.0,1594226365.4740784
9032,-9.79,8.0,1594226365.4838545
9033,19.86,8.0,1594226365.4936304
9034,36.1,8.0,1594226365.5034068
9035,17.87,8.0,1594226365.5131829
9036,-1.12,8.0,1594226365.522959
9037,1.24,8.0,1594226365.5327349
9038,-27.41,8.0,1594226365.5425112
9039,-13.84,8.0,1594226365.5522873
9040,-0.71,8.0,1594226365.5620635
9041,9.16,8.0,1594226365.5718396
9042,19.88,8.0,1594226365.5816154
9043,-40.03,8.0,1594226365.5913918
9044,-35.08,8.0,1594226365.601168
9045,107.12,8.0,1594226365.610944
9046,26.0,8.0,1594226365.62072
9047,12.49,8.0,1594226365.6304965
9048,-24.24,8.0,1594226365.6402724
9049,7.62,8.0,1594226365.6500485
9050,12.0,8.0,1594226365.6598244
9051,-0.97,8.0,1594226365.6696007
9052,12.4,8.0,1594226365.6793768
9053,11.43,8.0,1594226365.689153
9054,-21.26,8.0,1594226365.6989286
9055,-19.14,8.0,1594226365.7087052
9056,-28.75,8.0,1594226365.7184813
9057,-16.23,8.0,1594226365.7282574
9058,-6.16,8.0,1594226365.7380335
9059,-18.18,8.0,1594226365.7478096
9060,-14.01,8.0,1594226365.7575858
9061,2.6,8.0,1594226365.7673619
9062,2.18,8.0,1594226365.777138
9063,24.55,8.0,1594226365.786914
9064,21.6,8.0,1594226365.7966902
9065,6.95,8.0,1594226365.8064663
9066,-6.93,8.0,1594226365.8162427
9067,-12.23,8.0,1594226365.8260186
9068,10.76,8.0,1594226365.8357947
9069,-15.54,8.0,1594226365.8455708
9070,-11.71,8.0,1594226365.8553472
9071,-4.22,8.0,1594226365.865123
9072,6.26,8.0,1594226365.8748991
9073,-11.66,8.0,1594226365.8846753
9074,-10.47,8.0,1594226365.8944516
9075,5.0,8.0,1594226365.9042275
9076,13.77,8.0,1594226365.9140036
9077,7.55,8.0,1594226365.9237795
9078,-2.31,8.0,1594226365.9335554
9079,9.72,8.0,1594226365.943332
9080,3.17,8.0,1594226365.953108
9081,4.37,8.0,1594226365.9628842
9082,14.87,8.0,1594226365.9726605
9083,-28.1,8.0,1594226365.9824364
9084,13.74,8.0,1594226365.9922125
9085,-28.59,8.0,1594226366.0019884
9086,-25.29,8.0,1594226366.0117648
9087,-19.81,8.0,1594226366.0215409
9088,-13.39,8.0,1594226366.031317
9089,-6.42,8.0,1594226366.0410929
9090,12.58,8.0,1594226366.0508692
9091,15.95,8.0,1594226366.0606453
9092,13.14,8.0,1594226366.0704215
9093,16.91,8.0,1594226366.0801976
9094,-15.03,8.0,1594226366.0899734
9095,12.54,8.0,1594226366.0997498
9096,-0.86,8.0,1594226366.109526
9097,-5.1,8.0,1594226366.119302
9098,-31.51,8.0,1594226366.129078
9099,-17.79,8.0,1594226366.1388545
9100,-32.71,8.0,1594226366.1486304
9101,-24.43,8.0,1594226366.1584065
9102,10.25,8.0,1594226366.1681824
9103,10.67,8.0,1594226366.1779587
9104,-1.71,8.0,1594226366.1877348
9105,23.68,8.0,1594226366.197511
9106,15.7,8.0,1594226366.2072868
9107,9.49,8.0,1594226366.2170632
9108,14.15,8.0,1594226366.2268393
9109,9.6,8.0,1594226366.2366154
9110,-1.94,8.0,1594226366.2463913
9111,-6.4,8.0,1594226366.2561677
9112,-17.21,8.0,1594226366.2659438
9113,-18.62,8.0,1594226366.27572
9114,-14.55,8.0,1594226366.285496
9115,-26.74,8.0,1594226366.295272
9116,-21.35,8.0,1594226366.3050482
9117,4.77,8.0,1594226366.3148243
9118,43.17,8.0,1594226366.3246007
9119,16.81,8.0,1594226366.3343766
9120,17.93,8.0,1594226366.3441527
9121,18.54,8.0,1594226366.3539288
9122,7.55,8.0,1594226366.3637052
9123,-6.15,8.0,1594226366.373481
9124,-10.22,8.0,1594226366.3832572
9125,-9.96,8.0,1594226366.3930333
9126,-3.97,8.0,1594226366.4028096
9127,-11.39,8.0,1594226366.4125855
9128,7.31,8.0,1594226366.4223616
9129,5.0,8.0,1594226366.4321375
9130,11.55,8.0,1594226366.4419134
9131,12.55,8.0,1594226366.45169
9132,3.72,8.0,1594226366.461466
9133,-17.02,8.0,1594226366.4712422
9134,-6.0,8.0,1594226366.4810185
9135,5.92,8.0,1594226366.4907944
9136,4.99,8.0,1594226366.5005705
9137,21.84,8.0,1594226366.5103467
9138,-5.01,8.0,1594226366.5201228
9139,10.87,8.0,1594226366.5298991
9140,39.29,8.0,1594226366.539675
9141,-18.06,8.0,1594226366.5494509
9142,-35.22,2.0,1594226366.5592272
9143,-53.45,2.0,1594226366.5690033
9144,-9.75,2.0,1594226366.5787795
9145,43.67,2.0,1594226366.5885556
9146,53.93,2.0,1594226366.5983315
9147,-63.95,2.0,1594226366.6081078
9148,-36.63,2.0,1594226366.617884
9149,82.83,2.0,1594226366.62766
9150,62.08,2.0,1594226366.6374366
9151,-125.37,2.0,1594226366.6472125
9152,102.69,2.0,1594226366.6569884
9153,115.1,2.0,1594226366.6667645
9154,-11.34,2.0,1594226366.6765404
9155,-23.25,2.0,1594226366.6863167
9156,-66.45,2.0,1594226366.6960928
9157,-21.74,2.0,1594226366.705869
9158,91.12,2.0,1594226366.7156448
9159,165.45,2.0,1594226366.7254212
9160,-98.1,2.0,1594226366.7351973
9161,166.06,2.0,1594226366.7449734
9162,-47.58,2.0,1594226366.7547493
9163,56.98,2.0,1594226366.7645257
9164,-36.92,2.0,1594226366.7743018
9165,36.61,2.0,1594226366.784078
9166,84.91,2.0,1594226366.793854
9167,-150.79,2.0,1594226366.80363
9168,223.25,2.0,1594226366.8134062
9169,-102.54,2.0,1594226366.8231823
9170,131.36,2.0,1594226366.8329587
9171,-54.35,2.0,1594226366.8427346
9172,40.65,2.0,1594226366.8525107
9173,-97.67,2.0,1594226366.8622868
9174,-57.09,2.0,1594226366.8720634
9175,128.4,2.0,1594226366.881839
9176,-262.12,2.0,1594226366.8916152
9177,267.7,2.0,1594226366.9013913
9178,78.63,2.0,1594226366.9111676
9179,45.34,2.0,1594226366.9209435
9180,-52.43,2.0,1594226366.9307196
9181,94.16,2.0,1594226366.9404955
9182,-26.31,2.0,1594226366.9502714
9183,23.25,2.0,1594226366.960048
9184,-35.09,2.0,1594226366.969824
9185,36.65,2.0,1594226366.9796002
9186,-91.37,2.0,1594226366.9893765
9187,-57.89,2.0,1594226366.9991524
9188,-125.49,2.0,1594226367.0089285
9189,122.54,2.0,1594226367.0187047
9190,-149.53,2.0,1594226367.0284808
9191,29.56,2.0,1594226367.0382571
9192,-45.66,2.0,1594226367.048033
9193,99.14,2.0,1594226367.0578089
9194,-171.48,2.0,1594226367.0675852
9195,21.28,2.0,1594226367.0773613
9196,53.01,2.0,1594226367.0871375
9197,131.43,2.0,1594226367.0969136
9198,-70.68,2.0,1594226367.1066895
9199,173.94,2.0,1594226367.1164658
9200,-195.31,2.0,1594226367.126242
9201,262.43,2.0,1594226367.136018
9202,-119.7,2.0,1594226367.1457946
9203,-32.71,2.0,1594226367.1555705
9204,160.97,2.0,1594226367.1653464
9205,-197.66,2.0,1594226367.1751225
9206,40.03,2.0,1594226367.1848984
9207,10.7,2.0,1594226367.1946747
9208,-82.93,2.0,1594226367.2044508
9209,38.43,2.0,1594226367.214227
9210,59.99,2.0,1594226367.2240028
9211,-65.54,2.0,1594226367.2337792
9212,124.25,2.0,1594226367.2435553
9213,-73.71,2.0,1594226367.2533314
9214,76.39,2.0,1594226367.2631075
9215,-68.83,2.0,1594226367.2728837
9216,-20.53,2.0,1594226367.2826598
9217,42.33,2.0,1594226367.292436
9218,-78.66,2.0,1594226367.302212
9219,-78.14,2.0,1594226367.311988
9220,68.83,2.0,1594226367.3217642
9221,-37.55,2.0,1594226367.3315403
9222,154.33,2.0,1594226367.3413165
9223,-77.46,2.0,1594226367.3510926
9224,124.74,2.0,1594226367.3608687
9225,-107.11,2.0,1594226367.3706448
9226,76.64,2.0,1594226367.3804214
9227,-31.32,2.0,1594226367.390197
9228,30.4,2.0,1594226367.3999732
9229,39.41,2.0,1594226367.4097493
9230,-19.75,2.0,1594226367.4195256
9231,121.63,2.0,1594226367.4293015
9232,-40.36,2.0,1594226367.4390776
9233,-165.06,2.0,1594226367.4488535
9234,142.91,2.0,1594226367.4586296
9235,-69.28,2.0,1594226367.468406
9236,29.92,2.0,1594226367.478182
9237,-79.55,2.0,1594226367.4879582
9238,200.38,2.0,1594226367.4977345
9239,-56.9,2.0,1594226367.5075107
9240,-36.76,2.0,1594226367.5172865
9241,51.97,2.0,1594226367.5270627
9242,-67.6,2.0,1594226367.5368388
9243,19.26,2.0,1594226367.5466151
9244,198.46,2.0,1594226367.556391
9245,-98.66,2.0,1594226367.5661669
9246,50.28,2.0,1594226367.5759432
9247,-79.73,2.0,1594226367.5857193
9248,-45.97,2.0,1594226367.5954955
9249,-47.36,2.0,1594226367.6052716
9250,3.76,2.0,1594226367.6150475
9251,12.35,2.0,1594226367.6248238
9252,52.28,2.0,1594226367.6346
9253,-123.16,2.0,1594226367.644376
9254,132.99,2.0,1594226367.6541526
9255,-260.99,2.0,1594226367.6639285
9256,113.88,2.0,1594226367.6737044
9257,-98.91,2.0,1594226367.6834805
9258,11.36,2.0,1594226367.6932564
9259,70.34,2.0,1594226367.7030327
9260,-97.55,2.0,1594226367.7128088
9261,107.46,2.0,1594226367.722585
9262,36.39,2.0,1594226367.7323608
9263,-62.67,2.0,1594226367.7421372
9264,46.54,2.0,1594226367.7519133
9265,-10.86,2.0,1594226367.7616894
9266,-181.15,2.0,1594226367.7714655
9267,143.31,2.0,1594226367.7812414
9268,-33.19,2.0,1594226367.7910178
9269,101.39,2.0,1594226367.800794
9270,-71.88,2.0,1594226367.81057
9271,57.11,2.0,1594226367.820346
9272,-71.15,2.0,1594226367.8301222
9273,44.21,2.0,1594226367.8398983
9274,3.21,2.0,1594226367.8496745
9275,-18.47,2.0,1594226367.8594506
9276,-56.12,2.0,1594226367.8692267
9277,34.97,2.0,1594226367.8790028
9278,43.47,2.0,1594226367.888779
9279,-104.6,2.0,1594226367.898555
9280,-12.65,2.0,1594226367.9083312
9281,8.85,2.0,1594226367.9181073
9282,183.12,2.0,1594226367.9278836
9283,-209.53,2.0,1594226367.9376595
9284,78.11,2.0,1594226367.9474356
9285,44.56,2.0,1594226367.9572115
9286,-30.26,2.0,1594226367.9669876
9287,15.15,2.0,1594226367.976764
9288,50.98,2.0,1594226367.98654
9289,14.2,2.0,1594226367.9963162
9290,-190.74,2.0,1594226368.0060925
9291,205.79,2.0,1594226368.0158687
9292,-3.6,2.0,1594226368.0256445
9293,-69.5,2.0,1594226368.0354207
9294,10.04,2.0,1594226368.0451968
9295,13.12,2.0,1594226368.0549731
9296,217.46,2.0,1594226368.064749
9297,-217.67,2.0,1594226368.074525
9298,-57.99,2.0,1594226368.0843012
9299,90.16,2.0,1594226368.0940773
9300,-178.51,2.0,1594226368.1038535
9301,169.92,2.0,1594226368.1136296
9302,-133.49,2.0,1594226368.1234055
9303,66.31,2.0,1594226368.1331818
9304,-76.08,2.0,1594226368.142958
9305,92.22,2.0,1594226368.152734
9306,108.75,2.0,1594226368.1625102
9307,-16.94,2.0,1594226368.1722865
9308,-68.43,2.0,1594226368.1820624
9309,-116.36,2.0,1594226368.1918385
9310,-98.96,2.0,1594226368.2016144
9311,125.06,2.0,1594226368.2113907
9312,-130.49,2.0,1594226368.2211668
9313,-108.48,2.0,1594226368.230943
9314,44.0,2.0,1594226368.2407188
9315,15.34,2.0,1594226368.2504952
9316,129.43,2.0,1594226368.2602713
9317,-71.75,2.0,1594226368.2700474
9318,36.87,2.0,1594226368.2798235
9319,86.12,2.0,1594226368.2895994
9320,70.06,2.0,1594226368.2993758
9321,303.85,2.0,1594226368.309152
9322,-5343.04,2.0,1594226368.318928
9323,-12300.24,2.0,1594226368.3287039
9324,-2174.04,2.0,1594226368.3384802
9325,6104.71,2.0,1594226368.3482563
9326,14592.46,2.0,1594226368.3580325
9327,2865.14,2.0,1594226368.3678086
9328,41.0,2.0,1594226368.3775847
9329,-141.42,2.0,1594226368.3873608
9330,-368.38,2.0,1594226368.397137
9331,-132.95,8.0,1594226368.406913
9332,-330.87,8.0,1594226368.4166892
9333,-200.85,8.0,1594226368.4264653
9334,-199.16,8.0,1594226368.4362414
9335,-217.76,8.0,1594226368.4460175
9336,-161.99,8.0,1594226368.4557936
9337,-215.0,8.0,1594226368.4655695
9338,-165.21,8.0,1594226368.4753456
9339,-125.71,8.0,1594226368.485122
9340,-157.87,8.0,1594226368.494898
9341,-104.96,8.0,1594226368.5046742
9342,-143.55,8.0,1594226368.5144506
9343,-154.27,8.0,1594226368.5242267
9344,-68.82,8.0,1594226368.5340025
9345,-72.88,8.0,1594226368.5437787
9346,-110.38,8.0,1594226368.5535548
9347,-102.52,8.0,1594226368.5633314
9348,-51.11,8.0,1594226368.573107
9349,-16.9,8.0,1594226368.5828831
9350,-89.54,8.0,1594226368.5926592
